regime,type_idx,type_label,depth,xi_bin,mu,alpha,beta,branching_ratio,n_events,log_lik,converged,fallback
R1,3,buy_cancel,7,0,0.04363888550435355,0.35574318504982305,0.8079302346336046,0.44031423729445174,1585,-5383.211218397104,True,False
R1,3,buy_cancel,7,1,0.002483616887881654,0.2825118080363886,158.2338825304913,0.0017854065356827055,81,-363.7769502719267,True,False
R1,3,buy_cancel,7,2,0.001,0.33332631580704086,224.8094642602498,0.0014827058856435285,12,-61.88866018982614,True,False
R1,3,buy_cancel,7,3,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,7,4,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,7,5,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,8,0,0.07849258159457437,0.24476918682223056,15.992932023116301,0.0153048350651675,2432,-6650.821256019763,True,False
R1,3,buy_cancel,8,1,0.007737508512421286,0.3533668815528127,30.7085523876435,0.011507116229125812,280,-1004.2253650191437,True,False
R1,3,buy_cancel,8,2,0.0010688618641259144,0.576077475946555,106.82882828607218,0.005392528264036583,59,-113.87975837436224,True,False
R1,3,buy_cancel,8,3,0.001,0.6999862190942606,170.45762996650384,0.004106511508061053,20,-10.301621795561363,True,False
R1,3,buy_cancel,8,4,0.001,0.0,1.0,0.0,2,-37.215443959732276,False,True
R1,3,buy_cancel,8,5,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,9,0,0.01863873884015893,0.4186161308933625,0.5026783068469597,0.8327714269571814,749,-2928.900142718766,True,False
R1,3,buy_cancel,9,1,0.0017950978804748068,0.4877410510993511,31.67899679171848,0.015396354067211382,82,-268.08407474829164,True,False
R1,3,buy_cancel,9,2,0.001,0.41173895564645935,159.04051137588604,0.002588893559788238,17,-71.61387718708676,True,False
R1,3,buy_cancel,9,3,0.001,0.0,1.0,0.0,2,-37.215443959732276,False,True
R1,3,buy_cancel,9,4,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,9,5,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R1,3,buy_cancel,10,0,0.29130746961423537,0.1429973955378155,608.6686579753759,0.00023493471146266998,7954,-12250.998922272573,True,False
R1,3,buy_cancel,10,1,0.055655842862103636,0.448393090802196,72.60019245628563,0.0061761969993700035,2361,-3278.7746415285574,True,False
R1,3,buy_cancel,10,2,0.022020011669506803,0.6227909395899021,105.16215720782093,0.005922196312112025,1366,-272.06670894141234,True,False
R1,3,buy_cancel,10,3,0.00858549778114666,0.7397664239659587,147.15083146265118,0.005027266353936445,772,754.4826035489191,True,False
R1,3,buy_cancel,10,4,0.0015221630635164792,0.7941130182612355,161.8534758929019,0.0049063698748533415,173,260.56166636232257,True,False
R1,3,buy_cancel,10,5,0.001,0.0,1.0,0.0,0,-23.399933403768003,False,True
R2,0,sell_submit,1,0,0.044892866467951625,0.3232058782058942,4928.852835520767,6.557426017604871e-05,1552,-1605.1600061101442,True,False
R2,0,sell_submit,1,1,0.025936401250966898,0.41477584474720075,3649.3747805325797,0.00011365668633427381,1037,-524.5820703307007,True,False
R2,0,sell_submit,1,2,0.016555805652166904,0.5310210647833178,1949.1678715446392,0.0002724347515345122,826,311.20262553357566,True,False
R2,0,sell_submit,1,3,0.0067636607895027,0.6675286237238504,1920.8589877376733,0.00034751568334021456,476,875.334808108486,True,False
R2,0,sell_submit,1,4,0.003009114595544943,0.7953043543598605,5513.019799026495,0.0001442592958763358,344,1567.2327303493116,True,False
R2,0,sell_submit,1,5,0.0011136767088308194,0.9820255499770195,5509.83399722812,0.00017823142230256948,1450,12701.40606570733,True,False
R2,0,sell_submit,2,0,0.035622075813980525,0.3358341742614829,7409.9188381488175,4.5322247327797e-05,1255,-1159.5968681214492,True,False
R2,0,sell_submit,2,1,0.01856480739896872,0.3855883848033671,4400.171119088927,8.763031581444603e-05,707,-677.7513579134755,True,False
R2,0,sell_submit,2,2,0.0102264116750608,0.5046073567706783,2440.201410153669,0.00020678922431198053,483,-19.4421040293509,False,False
R2,0,sell_submit,2,3,0.003877451134811114,0.7217202644880635,2536.0432199931115,0.00028458515958967916,326,840.4114627515586,True,False
R2,0,sell_submit,2,4,0.002357402747991566,0.8552207835327036,1893.1872465505442,0.00045173597333858387,381,1712.2642191839786,True,False
R2,0,sell_submit,2,5,0.001068730715178109,0.9841574047351616,5050.763046720865,0.00019485321240205708,1580,13919.651672157255,True,False
R2,0,sell_submit,3,0,0.025734369040911732,0.2788944843014297,1395.1423923921363,0.0001999039566299983,835,-1877.520594900834,True,False
R2,0,sell_submit,3,1,0.007379825006765772,0.36283539964540484,983.0215981858371,0.00036910216450484535,271,-637.2240008471917,True,False
R2,0,sell_submit,3,2,0.002786453949266922,0.5899579162348885,135.58823995928242,0.004351099449421681,159,-197.0870237536381,True,False
R2,0,sell_submit,3,3,0.0010683276180416207,0.7524991734892852,2252.485748599826,0.00033407499867959135,101,262.7150893981818,True,False
R2,0,sell_submit,3,4,0.001,0.8594903779747259,1354.237879278551,0.0006346672110756538,121,484.89842631434664,True,False
R2,0,sell_submit,3,5,0.001,0.9307633980567775,3583.241587765419,0.00025975457564311765,58,384.9231828830601,True,False
R2,0,sell_submit,4,0,0.023145526729343044,0.3012230298777276,4225.9510873290965,7.127934603429304e-05,775,-1376.2764143927677,True,False
R2,0,sell_submit,4,1,0.00962244571235981,0.43287954983364363,2907.769321700693,0.00014886997624022715,397,-385.7384938504009,True,False
R2,0,sell_submit,4,2,0.006515372352584711,0.6159887069514587,4071.56336740075,0.00015129046299105014,397,577.8188525826498,True,False
R2,0,sell_submit,4,3,0.004841977853105657,0.7487864453578442,3047.2074562708926,0.00024572873888743796,451,1427.122881299871,True,False
R2,0,sell_submit,4,4,0.001966142036261503,0.8195885427473883,1709.831119363416,0.0004793388852651879,255,971.9023047278936,True,False
R2,0,sell_submit,4,5,0.001,0.9803084410678318,3418.04050561148,0.0002868042199787965,561,4769.130919455129,True,False
R2,0,sell_submit,5,0,0.02958244861051075,0.31604740743889875,2910.3050837353403,0.00010859597133138215,1012,-1582.1984092109092,True,False
R2,0,sell_submit,5,1,0.013391562968950058,0.39974042189203174,2699.4206426667374,0.0001480837834510783,522,-619.0298961356447,True,False
R2,0,sell_submit,5,2,0.008910017979486604,0.5830282848955345,3338.069038249527,0.00017466034351442677,500,516.5954912879531,True,False
R2,0,sell_submit,5,3,0.005839896438041227,0.7283385702977145,2491.6920924693413,0.0002923068113026394,503,1394.8158990096213,True,False
R2,0,sell_submit,5,4,0.001851313947560722,0.841331372548831,541.8418390731584,0.0015527250054886146,273,878.4709148959037,True,False
R2,0,sell_submit,5,5,0.001,0.9860681484680831,3315.112413841793,0.0002974463684401446,647,5673.911781589148,True,False
R2,0,sell_submit,6,0,0.022625216546855564,0.323041354717129,1058.0285872987613,0.00030532384341512136,782,-1561.808811451684,True,False
R2,0,sell_submit,6,1,0.0066078850192659465,0.3218926232173126,386.6232802778481,0.0008325743420985498,228,-721.2541418847641,True,False
R2,0,sell_submit,6,2,0.001667213926638245,0.5893737654764766,939.268843215049,0.0006274814391363106,95,-32.338187861634296,True,False
R2,0,sell_submit,6,3,0.001,0.7629281246804653,548.1458825859665,0.0013918340881832933,93,157.40615352609206,True,False
R2,0,sell_submit,6,4,0.001,0.8703597912267856,431.52525809670226,0.0020169382322268218,108,348.3224379357892,True,False
R2,0,sell_submit,6,5,0.001,0.9852785053482888,1753.4526144843492,0.0005619076884139449,271,2305.7380820352028,True,False
R2,0,sell_submit,7,0,0.009243004724748656,0.22205850292226978,3760.4309740959993,5.905134396879928e-05,278,-936.3360764643253,True,False
R2,0,sell_submit,7,1,0.0025220172165495154,0.4485042440759726,7180.497909152506,6.246144066197609e-05,107,-118.74341757222692,True,False
R2,0,sell_submit,7,2,0.0020936134865789735,0.5505325392592318,11022.09455569965,4.994808713327044e-05,109,63.9124386675027,True,False
R2,0,sell_submit,7,3,0.001,0.7777072464056738,14116.605137757046,5.5091662536169934e-05,63,272.0470217222697,True,False
R2,0,sell_submit,7,4,0.001,0.8910168707754573,12156.703368763734,7.329428412845024e-05,101,663.8274072980819,True,False
R2,0,sell_submit,7,5,0.001,0.9748603490583759,5798.202760527356,0.0001681314692364623,398,3311.4038892500994,True,False
R2,0,sell_submit,8,0,0.02088003218508039,0.30699808174919724,6638.940812580202,4.624202721727285e-05,705,-1154.5221805615545,True,False
R2,0,sell_submit,8,1,0.005385013688738323,0.3883178080984423,9476.272596777404,4.097790604192808e-05,206,-279.64193900910425,True,False
R2,0,sell_submit,8,2,0.003006500720500033,0.625789408875998,8085.357832371537,7.739786189431347e-05,188,324.2794052599226,True,False
R2,0,sell_submit,8,3,0.001801051340193176,0.709343228337613,7786.08149378736,9.110400769676112e-05,145,440.31041943626263,True,False
R2,0,sell_submit,8,4,0.001133401821064581,0.8618365104987561,8685.79275876761,9.92237017892007e-05,192,1129.2300400868053,True,False
R2,0,sell_submit,8,5,0.001,0.9833829742726966,5926.529712786976,0.00016592897056619268,842,7350.575474989884,True,False
R2,0,sell_submit,9,0,0.005815573646597617,0.25235679830032065,3795.3970246634362,6.649022398986016e-05,182,-612.7381867259471,True,False
R2,0,sell_submit,9,1,0.0017523582561588676,0.47433288914745897,4742.458703449973,0.00010001834887932674,78,-89.63934561301707,True,False
R2,0,sell_submit,9,2,0.001502739577644078,0.5549171197371651,3515.569831322098,0.00015784556881593155,79,-12.555170232305798,True,False
R2,0,sell_submit,9,3,0.001,0.7771528908074051,1797.082380362538,0.00043245256828494677,45,121.28286723108027,True,False
R2,0,sell_submit,9,4,0.001,0.8805645093635146,5723.707144405381,0.0001538451369274229,67,380.8212724836188,True,False
R2,0,sell_submit,9,5,0.001,0.960199547112598,5455.437801159888,0.0001760077893122434,176,1374.431134093403,True,False
R2,0,sell_submit,10,0,0.03165370291226979,0.35085576493611087,8856.03142636443,3.961771904869401e-05,1141,-791.2765314049125,True,False
R2,0,sell_submit,10,1,0.017377851749763088,0.42887288629546694,11857.847305569501,3.6167853678975107e-05,712,-10.877237593546965,True,False
R2,0,sell_submit,10,2,0.013328776450425964,0.612066790428708,8930.68009360954,6.853529451432037e-05,804,1752.1273701297976,True,False
R2,0,sell_submit,10,3,0.01058885844942098,0.6765263075981348,5528.4480529378025,0.00012237183041606596,766,2140.0875309593885,True,False
R2,0,sell_submit,10,4,0.004147713020965204,0.800707629890953,3480.8864516683907,0.00023002980447902097,487,2097.95937648098,True,False
R2,0,sell_submit,10,5,0.0019800546965429225,0.9764724227265472,2576.348927877381,0.00037901404276440524,1970,16579.711581450716,True,False
R2,1,buy_submit,1,0,0.046089234178701664,0.3400419675421024,4662.377040276702,7.293317649014539e-05,1634,-1403.4379211111957,True,False
R2,1,buy_submit,1,1,0.02834009433188947,0.38828733675533894,3135.9108721045204,0.00012381963410036523,1084,-867.4845069177878,False,False
R2,1,buy_submit,1,2,0.015890756623365965,0.5208556614860556,3020.6477682251657,0.00017243177670864067,776,357.3662717698469,True,False
R2,1,buy_submit,1,3,0.006435623007517758,0.6178089133634389,3757.215720395401,0.00016443264356895166,394,617.5866298705989,True,False
R2,1,buy_submit,1,4,0.0020408916899239114,0.7647289886034548,7687.591941922583,9.947575188443268e-05,203,868.733862800663,True,False
R2,1,buy_submit,1,5,0.001,0.9841188655045947,5012.976382518692,0.00019631428325424098,946,8331.234411327423,True,False
R2,1,buy_submit,2,0,0.035549893279496154,0.41751747988963134,39.91377843352716,0.01046048498227171,1428,-3037.18021964366,True,False
R2,1,buy_submit,2,1,0.020426744987670026,0.4033011449461862,5546.858432528265,7.27080292118364e-05,801,-481.4621559626977,True,False
R2,1,buy_submit,2,2,0.012210978980162197,0.5716664762228196,4681.177426332338,0.00012212023261650123,667,814.6198557046612,True,False
R2,1,buy_submit,2,3,0.007932617448611531,0.7411092302750899,5103.878757727919,0.00014520510095443717,717,2586.715998678658,True,False
R2,1,buy_submit,2,4,0.005842192097939239,0.8467409383088881,3603.8993910058657,0.0002349513253400114,892,4558.418407957523,True,False
R2,1,buy_submit,2,5,0.002951939260732687,0.9802538057307123,4239.080387873409,0.000231242089330245,3498,30175.16587848736,True,False
R2,1,buy_submit,3,0,0.026625067903891755,0.36302160812920975,33.51759122610417,0.01083077855089065,978,-2653.4538350268613,True,False
R2,1,buy_submit,3,1,0.007397304323506336,0.35417095509460644,2412.110485505006,0.00014683032026223966,268,-569.8630252604082,True,False
R2,1,buy_submit,3,2,0.003337090332219946,0.5324529733157235,2056.9362169355973,0.00025885730871566184,167,-59.07113561809591,True,False
R2,1,buy_submit,3,3,0.0015272043074714946,0.7585612927807538,2213.707857542818,0.00034266549228530326,148,412.51744805100833,True,False
R2,1,buy_submit,3,4,0.0012075071429956683,0.882758597231814,1821.704136343081,0.0004845784667338343,241,1151.8618274567614,True,False
R2,1,buy_submit,3,5,0.001,0.9889439145032711,2613.3546579465556,0.0003784193283893332,1563,13774.568317070472,True,False
R2,1,buy_submit,4,0,0.02392177334086715,0.30640584535162796,3886.3511569917287,7.884152331432774e-05,807,-1388.4248794806203,True,False
R2,1,buy_submit,4,1,0.00957877485878776,0.4178217268571673,5201.759571469731,8.032315240958241e-05,385,-349.6023846731953,True,False
R2,1,buy_submit,4,2,0.006266830187659174,0.6025968365251001,7128.455244492482,8.45340001244551e-05,369,591.9055645673303,True,False
R2,1,buy_submit,4,3,0.004701805706811498,0.7361573872047733,5253.278035126129,0.00014013295741867172,417,1414.9051638395492,True,False
R2,1,buy_submit,4,4,0.0015419321179640708,0.833729246884411,2777.977817104033,0.000300120915923494,217,963.8770366575869,True,False
R2,1,buy_submit,4,5,0.001,0.9845399561363514,3917.7240057438785,0.0002513040619229153,842,7337.535505889573,True,False
R2,1,buy_submit,5,0,0.029772238987733818,0.30128635863963765,3327.8798575015812,9.053402512728617e-05,997,-1666.146756888538,True,False
R2,1,buy_submit,5,1,0.011157476204103742,0.4146600761694189,3910.5531676383166,0.00010603616889828473,446,-436.9666190166606,True,False
R2,1,buy_submit,5,2,0.007695296915004022,0.589849564409753,4238.853372582866,0.00013915309461396614,439,521.8380908644624,True,False
R2,1,buy_submit,5,3,0.005176495772414651,0.7411971514721037,2742.035150615544,0.00027030913564536787,468,1402.4399972490023,True,False
R2,1,buy_submit,5,4,0.0026954699494077927,0.8399290038319583,2487.3549708192863,0.0003376795888346013,394,1764.9701513973398,False,False
R2,1,buy_submit,5,5,0.001206414740364846,0.9516555256515968,2835.8927911478722,0.00033557528289579637,584,4361.633286862891,True,False
R2,1,buy_submit,6,0,0.021759557083515863,0.3301051677218586,2060.305432665574,0.00016022147128679675,760,-1320.2339360298251,True,False
R2,1,buy_submit,6,1,0.006865344851917083,0.2954667730937774,4210.89647083594,7.016719008413945e-05,228,-614.6161409996728,True,False
R2,1,buy_submit,6,2,0.002436129443596853,0.558041330905505,19803.43605976245,2.8179015460824982e-05,129,143.76471831937917,True,False
R2,1,buy_submit,6,3,0.0013567954955647926,0.7239419468064864,2284.291925851944,0.000316921816609095,115,265.06031253103976,True,False
R2,1,buy_submit,6,4,0.001,0.8807132634040338,16278.815190431289,5.4101803669453675e-05,151,1001.6838809346804,True,False
R2,1,buy_submit,6,5,0.001,0.9847727243635743,5457.305578060741,0.00018045035416791052,921,8155.824713489923,True,False
R2,1,buy_submit,7,0,0.008115840229127518,0.4605345990004139,1.9808350917698376,0.2324951738354631,352,-1340.69535957879,True,False
R2,1,buy_submit,7,1,0.002311103327316602,0.41217900212266945,10832.218473728992,3.805120835794746e-05,92,-134.94078594651538,True,False
R2,1,buy_submit,7,2,0.0017100904571283584,0.6077271856320132,5318.911518158731,0.00011425781074891664,102,98.84654676694745,True,False
R2,1,buy_submit,7,3,0.001,0.7367647698077129,15389.787966498652,4.787361407522595e-05,76,278.416709675073,True,False
R2,1,buy_submit,7,4,0.001,0.8799455274665229,12483.871925125015,7.0486587233849e-05,100,639.9049677548778,True,False
R2,1,buy_submit,7,5,0.001,0.988575050020285,5247.548962787762,0.00018838796112825675,613,5464.220315296462,True,False
R2,1,buy_submit,8,0,0.02400597308420564,0.2952151221915868,7463.494069494945,3.9554546361629795e-05,797,-1290.2655933908945,True,False
R2,1,buy_submit,8,1,0.006715228294961972,0.35862521011237897,13075.233342108848,2.742782486010593e-05,245,-363.8619505479867,True,False
R2,1,buy_submit,8,2,0.0038545285122509334,0.5765469040237472,6889.6404915908915,8.368316238379172e-05,213,218.4693560056935,True,False
R2,1,buy_submit,8,3,0.0019661783220787845,0.6760151073342457,3189.836387238973,0.00021192783116985638,142,271.69954407655183,True,False
R2,1,buy_submit,8,4,0.001,0.8420443027020799,6979.6499225109455,0.00012064277034673287,146,789.0222233625691,True,False
R2,1,buy_submit,8,5,0.001,0.9739948527013947,4863.175990754144,0.0002002795816053441,576,4916.777828047306,True,False
R2,1,buy_submit,9,0,0.00661380894278209,0.2559898767635395,6039.436479276122,4.238638449828056e-05,208,-645.8647265179718,True,False
R2,1,buy_submit,9,1,0.0020604598173504796,0.4759364831865104,8234.434902176808,5.779831753368947e-05,92,-69.06138340671151,True,False
R2,1,buy_submit,9,2,0.001838980732603442,0.6157970456135653,5020.500969430157,0.00012265649371709218,112,119.90510287546527,True,False
R2,1,buy_submit,9,3,0.001,0.7210330840275546,10465.276338806141,6.889766315619418e-05,82,276.20817665602544,True,False
R2,1,buy_submit,9,4,0.001,0.8854480955832923,9657.394735895274,9.168602089880385e-05,131,817.6604652343107,True,False
R2,1,buy_submit,9,5,0.001,0.9728578983967852,6729.723367673196,0.00014456135048135732,332,2803.336323501017,True,False
R2,1,buy_submit,10,0,0.03113973744486931,0.35171932145582424,12363.963103360078,2.844713450820956e-05,1124,-691.4419765422176,True,False
R2,1,buy_submit,10,1,0.019028563094584238,0.43277674902777064,11749.7747246558,3.683276991852697e-05,785,51.46780167518091,False,False
R2,1,buy_submit,10,2,0.015463466090375542,0.6001589479371999,16156.674649758497,3.7146192576587584e-05,905,2200.2615943202145,True,False
R2,1,buy_submit,10,3,0.012994973518849012,0.7240341301455102,11289.761397514381,6.413192490542074e-05,1102,4493.2970575321415,True,False
R2,1,buy_submit,10,4,0.007952465939753451,0.8719724645908796,11626.895548488494,7.499615533264482e-05,1454,9580.813615995594,True,False
R2,1,buy_submit,10,5,0.0062432349847055075,0.9824406167102582,5491.647926790659,0.00017889723263530486,8333,73367.60801640445,True,False
R2,2,sell_cancel,1,0,0.04935233497819709,0.3359650702143828,3094.724863978253,0.00010856056191777302,1739,-1731.2374766296164,True,False
R2,2,sell_cancel,1,1,0.026044043025663603,0.3565255228178161,2135.215786725275,0.00016697400095781888,947,-1260.801674352058,True,False
R2,2,sell_cancel,1,2,0.010944991602009319,0.5017727001699867,490.01401029865457,0.0010239966401453815,514,-436.5524985449656,True,False
R2,2,sell_cancel,1,3,0.003608726598161193,0.7108317978983717,763.4628750857843,0.0009310626896147389,292,454.74349567719605,True,False
R2,2,sell_cancel,1,4,0.0016664270417163208,0.8414432634956159,11664.406426613787,7.213768388383304e-05,246,1441.3461609904828,True,False
R2,2,sell_cancel,1,5,0.001,0.9831262124939135,5523.6708480008065,0.000177984213677348,1365,11999.930132763355,True,False
R2,2,sell_cancel,2,0,0.03655740588616691,0.31623510594023274,3982.7162093643938,7.940186779984032e-05,1251,-1648.4013744841182,True,False
R2,2,sell_cancel,2,1,0.01571291012031453,0.3583849924794185,2350.43271079879,0.00015247617633674866,573,-912.0545748667864,True,False
R2,2,sell_cancel,2,2,0.007385952898817351,0.47472884636420615,2729.5034507623845,0.0001739249848655104,329,-174.468692615431,True,False
R2,2,sell_cancel,2,3,0.00279805336700632,0.7510619720925232,1751.9903198189938,0.00042869070884485186,263,693.6720001186577,True,False
R2,2,sell_cancel,2,4,0.0017466155989936693,0.8746316760899608,1980.99269722473,0.0004415118123934911,326,1563.3816299297787,True,False
R2,2,sell_cancel,2,5,0.001,0.9868947816070531,5109.615068016708,0.00019314464367080304,1528,13559.161017273367,True,False
R2,2,sell_cancel,3,0,0.02949022806678224,0.26517261632951816,1322.67312396795,0.00020048235011687105,939,-2154.24101377129,True,False
R2,2,sell_cancel,3,1,0.007190173033042921,0.3376637130241774,840.344665296675,0.0004018157393847068,254,-682.8916100326662,True,False
R2,2,sell_cancel,3,2,0.002310595908417181,0.6245645242640536,127.22170299096541,0.004909260838210968,144,-139.99991328663575,True,False
R2,2,sell_cancel,3,3,0.001,0.7692208683521438,2381.878641293707,0.0003229471287984449,91,261.22313051884146,True,False
R2,2,sell_cancel,3,4,0.001,0.8684105318542067,1114.1334626682617,0.0007794492858821707,114,449.2244092396546,True,False
R2,2,sell_cancel,3,5,0.001,0.9199828054138911,2693.72531436474,0.00034152806914199054,50,297.8346550766387,True,False
R2,2,sell_cancel,4,0,0.022877090995591466,0.29937135274694865,2496.5060747602174,0.0001199161322992985,764,-1496.8873844986008,True,False
R2,2,sell_cancel,4,1,0.009056173192123478,0.41302728976350345,4863.096381348959,8.493092823484924e-05,361,-371.8774628896971,True,False
R2,2,sell_cancel,4,2,0.006000089125124175,0.6184969706640429,3137.8071081569497,0.00019711121472579262,368,476.22320442019475,True,False
R2,2,sell_cancel,4,3,0.004664015222727672,0.7432215041273068,3240.260777207162,0.00022937089179837634,425,1317.8974020190276,False,False
R2,2,sell_cancel,4,4,0.0013678286895373022,0.8497385611615227,1471.890802410436,0.0005773108710034412,213,863.7309139469855,True,False
R2,2,sell_cancel,4,5,0.001,0.9797661603392904,3420.49159171684,0.000286440160447089,545,4615.691377757956,True,False
R2,2,sell_cancel,5,0,0.02946682848195258,0.30637757501935575,2240.2932703551583,0.00013675779821933093,994,-1734.6628735101826,True,False
R2,2,sell_cancel,5,1,0.011562464254368639,0.41186969776044513,3101.5563678051994,0.0001327945227872491,460,-496.21499892550173,True,False
R2,2,sell_cancel,5,2,0.007296593577465732,0.5925447640128633,3735.7605989842373,0.000158614222810203,419,477.47972604016024,True,False
R2,2,sell_cancel,5,3,0.005389464141336831,0.7210135755460078,2243.305408316767,0.00032140678343347385,452,1157.2396047352715,True,False
R2,2,sell_cancel,5,4,0.0013428431456172726,0.8627971018127569,487.4625131655528,0.0017699763130703187,229,766.5061772262401,True,False
R2,2,sell_cancel,5,5,0.001,0.9888573426608069,3742.7299800582955,0.0002642075030604812,629,5576.917096189623,True,False
R2,2,sell_cancel,6,0,0.015805739515278503,0.2734431301773199,406.45241084803155,0.0006727555868270087,509,-1523.0785035435895,True,False
R2,2,sell_cancel,6,1,0.003454260245232127,0.3482115817103644,114.1769819914167,0.0030497528979750175,124,-462.80499410180676,True,False
R2,2,sell_cancel,6,2,0.0012822006304417308,0.6385431906438314,1104.792902805997,0.0005779754640186717,83,25.364998196783134,True,False
R2,2,sell_cancel,6,3,0.001,0.764699686728426,725.6787163393607,0.001053771689193124,85,160.84220481992492,True,False
R2,2,sell_cancel,6,4,0.001,0.881809132472109,385.28078580564295,0.0022887441184698543,110,367.029824396071,True,False
R2,2,sell_cancel,6,5,0.001,0.985102174441489,1639.9800299249296,0.0006006793719839273,268,2279.4150602347127,True,False
R2,2,sell_cancel,7,0,0.006084577813795878,0.2736133573073022,6868.865439051782,3.983385025301549e-05,196,-570.7989088056368,True,False
R2,2,sell_cancel,7,1,0.002094220984707885,0.46147318988741765,13087.881402700616,3.525957912425727e-05,91,-70.61457259575725,True,False
R2,2,sell_cancel,7,2,0.0017952719217101873,0.5713402542933035,6842.404465535019,8.349992421101774e-05,98,53.72335749955137,False,False
R2,2,sell_cancel,7,3,0.001,0.7658361515120963,8746.315449841104,8.756100279072479e-05,60,225.5533691823813,True,False
R2,2,sell_cancel,7,4,0.001,0.8989890775966134,12324.911285988337,7.294081529159853e-05,99,663.3036270069825,True,False
R2,2,sell_cancel,7,5,0.001,0.9762260617242504,5952.900519800934,0.00016399166397574802,379,3163.758681740898,True,False
R2,2,sell_cancel,8,0,0.012454322826780143,0.2371715578798378,5256.266274193378,4.512167867984084e-05,382,-1102.7346054178006,True,False
R2,2,sell_cancel,8,1,0.0030789270093141666,0.44152106630495,6325.994178329589,6.979473168303419e-05,129,-150.40356838648316,True,False
R2,2,sell_cancel,8,2,0.002689200842648401,0.5406640801861796,11933.128711619094,4.530782272211174e-05,137,85.8221647545488,True,False
R2,2,sell_cancel,8,3,0.0011953959472555235,0.7725510597877913,11111.926194453643,6.952449523768426e-05,123,521.3982051501104,True,False
R2,2,sell_cancel,8,4,0.001,0.8665324807644097,11888.065297680201,7.289095904726416e-05,159,985.3492320920346,True,False
R2,2,sell_cancel,8,5,0.001,0.9813498554262745,5933.952542821703,0.00016537878392934108,805,7004.437476489124,True,False
R2,2,sell_cancel,9,0,0.004402365686891324,0.2944651719657092,4107.601872500047,7.168785610336822e-05,146,-442.64446392873174,True,False
R2,2,sell_cancel,9,1,0.001667054764909859,0.46565416216321315,6184.465215580329,7.529416787568071e-05,73,-85.66978702158916,True,False
R2,2,sell_cancel,9,2,0.001542923993479676,0.5186030997259449,10224.962218478848,5.071931696615077e-05,75,-8.459768676438173,False,False
R2,2,sell_cancel,9,3,0.001,0.769203488056175,2049.090528222184,0.000375387752498932,44,118.88139071385486,True,False
R2,2,sell_cancel,9,4,0.001,0.878764130179195,5752.533522739858,0.0001527612358459844,66,372.20961756252893,True,False
R2,2,sell_cancel,9,5,0.001,0.9583307026327621,5438.1908474674165,0.0001762223374486866,168,1300.8634459885216,True,False
R2,2,sell_cancel,10,0,0.025660729985399484,0.32232215222197913,4971.244937746395,6.483731062507188e-05,886,-1256.9132947984874,True,False
R2,2,sell_cancel,10,1,0.012791171409746296,0.4255267405646013,12422.74054426946,3.425385397434662e-05,521,-143.2299990809712,True,False
R2,2,sell_cancel,10,2,0.011119899867700353,0.5692374978013222,4476.791099822799,0.00012715301766567884,604,665.4497661103271,True,False
R2,2,sell_cancel,10,3,0.004635025620782647,0.6927773916263834,1738.0993575684581,0.00039858330803111016,353,711.6640815831823,True,False
R2,2,sell_cancel,10,4,0.0026074303711675494,0.83816782910929,2022.8037830001274,0.0004143594332546476,377,1661.9058296414826,True,False
R2,2,sell_cancel,10,5,0.002087776348224027,0.9739241053884047,2057.9083491166552,0.00047325922255306253,1874,15632.131796257268,False,False
R2,3,buy_cancel,1,0,0.051748096279176696,0.3228207436218018,2460.8065510809474,0.00013118493344387342,1788,-2086.265216356016,True,False
R2,3,buy_cancel,1,1,0.027475175048395164,0.32895915122055697,2033.5954562702616,0.0001617623358698333,958,-1521.8633649222606,True,False
R2,3,buy_cancel,1,2,0.01017270342110338,0.552598192734129,197.27602892024828,0.0028011421142176626,532,-445.23556464945375,True,False
R2,3,buy_cancel,1,3,0.003518232964967018,0.6796937044660415,637.493366608983,0.0010661972972072394,257,269.28372424877523,True,False
R2,3,buy_cancel,1,4,0.001462422404241727,0.7925747861660064,9421.643525216587,8.412277370128866e-05,165,794.1368208210139,True,False
R2,3,buy_cancel,1,5,0.001,0.9857343864633447,4717.807608452664,0.00020893908108869316,907,8024.975438041738,True,False
R2,3,buy_cancel,2,0,0.03674899294455982,0.40288801162640964,39.01604047030638,0.010326214725275168,1440,-3174.553733770371,True,False
R2,3,buy_cancel,2,1,0.018338840628483923,0.36990652358455933,4783.726558251337,7.732601750543544e-05,681,-757.0001053269747,False,False
R2,3,buy_cancel,2,2,0.010257218324749445,0.5620279101006154,5847.560810484941,9.611322195963725e-05,548,630.1242311998355,False,False
R2,3,buy_cancel,2,3,0.00750774167642755,0.7362189119682868,4439.264293288267,0.00016584255032559735,666,2281.263702020078,True,False
R2,3,buy_cancel,2,4,0.005544990400289712,0.8464595263998188,3088.8949603231163,0.00027403312099394736,845,4190.031383228542,True,False
